,DATE,ID,PREDICTION,LABEL
104,2021-12-23 03:23:43.229210-05:00,104,0.907566474,0
105,2021-12-23 04:23:43.229210-05:00,105,0.249292229,0
106,2021-12-23 05:23:43.229210-05:00,106,0.410382923,0
107,2021-12-23 06:23:43.229210-05:00,107,0.755551139,0
108,2021-12-23 07:23:43.229210-05:00,108,0.228798165,0
109,2021-12-23 08:23:43.229210-05:00,109,0.07697991,0
110,2021-12-23 09:23:43.229210-05:00,110,0.289751453,0
111,2021-12-23 10:23:43.229210-05:00,111,0.161221287,0
112,2021-12-23 11:23:43.229210-05:00,112,0.929697652,0
113,2021-12-23 12:23:43.229210-05:00,113,0.80812038,0
114,2021-12-23 13:23:43.229210-05:00,114,0.633403757,0
115,2021-12-23 14:23:43.229210-05:00,115,0.87146059,0
116,2021-12-23 15:23:43.229210-05:00,116,0.803672077,0
117,2021-12-23 16:23:43.229210-05:00,117,0.186570059,0
118,2021-12-23 17:23:43.229210-05:00,118,0.892558998,0
119,2021-12-23 18:23:43.229210-05:00,119,0.539342242,0
120,2021-12-23 19:23:43.229210-05:00,120,0.807440155,0
121,2021-12-23 20:23:43.229210-05:00,121,0.8960913,0
122,2021-12-23 21:23:43.229210-05:00,122,0.318003475,0
123,2021-12-23 22:23:43.229210-05:00,123,0.110051925,0
124,2021-12-23 23:23:43.229210-05:00,124,0.227935163,0
125,2021-12-24 00:23:43.229210-05:00,125,0.427107789,0
126,2021-12-24 01:23:43.229210-05:00,126,0.818014766,0
127,2021-12-24 02:23:43.229210-05:00,127,0.860730583,0
128,2021-12-24 03:23:43.229210-05:00,128,0.006952131,0
129,2021-12-24 04:23:43.229210-05:00,129,0.510747303,0
130,2021-12-24 05:23:43.229210-05:00,130,0.417411003,1
131,2021-12-24 06:23:43.229210-05:00,131,0.22210781,0
132,2021-12-24 07:23:43.229210-05:00,132,0.119865367,0
133,2021-12-24 08:23:43.229210-05:00,133,0.337615171,0
134,2021-12-24 09:23:43.229210-05:00,134,0.942909704,0
135,2021-12-24 10:23:43.229210-05:00,135,0.323202932,0
136,2021-12-24 11:23:43.229210-05:00,136,0.518790622,0
137,2021-12-24 12:23:43.229210-05:00,137,0.703018959,0
138,2021-12-24 13:23:43.229210-05:00,138,0.363629602,0
139,2021-12-24 14:23:43.229210-05:00,139,0.971782083,0
140,2021-12-24 15:23:43.229210-05:00,140,0.962447295,0
141,2021-12-24 16:23:43.229210-05:00,141,0.251782296,0
142,2021-12-24 17:23:43.229210-05:00,142,0.497248506,1
143,2021-12-24 18:23:43.229210-05:00,143,0.30087831,0
144,2021-12-24 19:23:43.229210-05:00,144,0.284840494,0
145,2021-12-24 20:23:43.229210-05:00,145,0.036886947,0
146,2021-12-24 21:23:43.229210-05:00,146,0.609564334,0
147,2021-12-24 22:23:43.229210-05:00,147,0.502679023,0
148,2021-12-24 23:23:43.229210-05:00,148,0.051478751,0
149,2021-12-25 00:23:43.229210-05:00,149,0.278646464,0
150,2021-12-25 01:23:43.229210-05:00,150,0.908265886,0
151,2021-12-25 02:23:43.229210-05:00,151,0.239561891,0
152,2021-12-25 03:23:43.229210-05:00,152,0.144894872,0
153,2021-12-25 04:23:43.229210-05:00,153,0.48945276,0
154,2021-12-25 05:23:43.229210-05:00,154,0.985650454,0
155,2021-12-25 06:23:43.229210-05:00,155,0.242055272,0
156,2021-12-25 07:23:43.229210-05:00,156,0.672135547,0
157,2021-12-25 08:23:43.229210-05:00,157,0.761619615,0
158,2021-12-25 09:23:43.229210-05:00,158,0.237637544,1
159,2021-12-25 10:23:43.229210-05:00,159,0.728216349,0
160,2021-12-25 11:23:43.229210-05:00,160,0.367783133,0
161,2021-12-25 12:23:43.229210-05:00,161,0.632305831,0
162,2021-12-25 13:23:43.229210-05:00,162,0.633529711,0
163,2021-12-25 14:23:43.229210-05:00,163,0.535774684,0
164,2021-12-25 15:23:43.229210-05:00,164,0.09028977,1
165,2021-12-25 16:23:43.229210-05:00,165,0.835302496,0
166,2021-12-25 17:23:43.229210-05:00,166,0.320780065,0
167,2021-12-25 18:23:43.229210-05:00,167,0.18651851,0
168,2021-12-25 19:23:43.229210-05:00,168,0.040775142,0
169,2021-12-25 20:23:43.229210-05:00,169,0.590892943,0
170,2021-12-25 21:23:43.229210-05:00,170,0.677564362,0
171,2021-12-25 22:23:43.229210-05:00,171,0.016587829,0
172,2021-12-25 23:23:43.229210-05:00,172,0.512093058,0
173,2021-12-26 00:23:43.229210-05:00,173,0.226495775,0
174,2021-12-26 01:23:43.229210-05:00,174,0.64517279,0
175,2021-12-26 02:23:43.229210-05:00,175,0.174366429,0
176,2021-12-26 03:23:43.229210-05:00,176,0.690937738,0
177,2021-12-26 04:23:43.229210-05:00,177,0.386735346,0
178,2021-12-26 05:23:43.229210-05:00,178,0.936729989,0
179,2021-12-26 06:23:43.229210-05:00,179,0.137520944,0
180,2021-12-26 07:23:43.229210-05:00,180,0.341066351,0
181,2021-12-26 08:23:43.229210-05:00,181,0.113473521,0
182,2021-12-26 09:23:43.229210-05:00,182,0.924693618,0
183,2021-12-26 10:23:43.229210-05:00,183,0.877339353,0
184,2021-12-26 11:23:43.229210-05:00,184,0.257941628,0
185,2021-12-26 12:23:43.229210-05:00,185,0.659984046,0
186,2021-12-26 13:23:43.229210-05:00,186,0.8172222,0
187,2021-12-26 14:23:43.229210-05:00,187,0.555200812,0
188,2021-12-26 15:23:43.229210-05:00,188,0.529650578,0
189,2021-12-26 16:23:43.229210-05:00,189,0.241852291,0
190,2021-12-26 17:23:43.229210-05:00,190,0.093102768,0
191,2021-12-26 18:23:43.229210-05:00,191,0.897215758,0
192,2021-12-26 19:23:43.229210-05:00,192,0.900418057,0
193,2021-12-26 20:23:43.229210-05:00,193,0.633101457,0
194,2021-12-26 21:23:43.229210-05:00,194,0.339029791,0
195,2021-12-26 22:23:43.229210-05:00,195,0.349209575,1
196,2021-12-26 23:23:43.229210-05:00,196,0.725955679,0
197,2021-12-27 00:23:43.229210-05:00,197,0.89711026,0
198,2021-12-27 01:23:43.229210-05:00,198,0.887086424,0
199,2021-12-27 02:23:43.229210-05:00,199,0.779875546,0
200,2021-12-27 03:23:43.229210-05:00,200,0.642031646,0
201,2021-12-27 04:23:43.229210-05:00,201,0.084139965,0
202,2021-12-27 05:23:43.229210-05:00,202,0.161628714,0
203,2021-12-27 06:23:43.229210-05:00,203,0.898554189,0
204,2021-12-27 07:23:43.229210-05:00,204,0.60642906,0
205,2021-12-27 08:23:43.229210-05:00,205,0.009197052,0
206,2021-12-27 09:23:43.229210-05:00,206,0.101471543,0
207,2021-12-27 10:23:43.229210-05:00,207,0.663501769,0
208,2021-12-27 11:23:43.229210-05:00,208,0.005061584,0
209,2021-12-27 12:23:43.229210-05:00,209,0.160808051,0
210,2021-12-27 13:23:43.229210-05:00,210,0.548733789,1
211,2021-12-27 14:23:43.229210-05:00,211,0.691895198,0
212,2021-12-27 15:23:43.229210-05:00,212,0.65196126,0
213,2021-12-27 16:23:43.229210-05:00,213,0.224269309,0
214,2021-12-27 17:23:43.229210-05:00,214,0.712179221,1
215,2021-12-27 18:23:43.229210-05:00,215,0.237249087,0
216,2021-12-27 19:23:43.229210-05:00,216,0.325399698,0
217,2021-12-27 20:23:43.229210-05:00,217,0.746491405,0
218,2021-12-27 21:23:43.229210-05:00,218,0.649632899,0
219,2021-12-27 22:23:43.229210-05:00,219,0.84922341,0
220,2021-12-27 23:23:43.229210-05:00,220,0.657612892,0
221,2021-12-28 00:23:43.229210-05:00,221,0.568308603,0
222,2021-12-28 01:23:43.229210-05:00,222,0.093674768,1
223,2021-12-28 02:23:43.229210-05:00,223,0.367715803,0
224,2021-12-28 03:23:43.229210-05:00,224,0.265202368,0
225,2021-12-28 04:23:43.229210-05:00,225,0.243989643,0
226,2021-12-28 05:23:43.229210-05:00,226,0.973010555,0
227,2021-12-28 06:23:43.229210-05:00,227,0.393097725,0
228,2021-12-28 07:23:43.229210-05:00,228,0.892046555,0
229,2021-12-28 08:23:43.229210-05:00,229,0.631138626,0
230,2021-12-28 09:23:43.229210-05:00,230,0.794811304,0
231,2021-12-28 10:23:43.229210-05:00,231,0.502637093,0
232,2021-12-28 11:23:43.229210-05:00,232,0.576903885,0
233,2021-12-28 12:23:43.229210-05:00,233,0.492517694,0
234,2021-12-28 13:23:43.229210-05:00,234,0.195242988,0
235,2021-12-28 14:23:43.229210-05:00,235,0.722452115,0
236,2021-12-28 15:23:43.229210-05:00,236,0.280772362,0
237,2021-12-28 16:23:43.229210-05:00,237,0.024315966,0
238,2021-12-28 17:23:43.229210-05:00,238,0.645472296,0
239,2021-12-28 18:23:43.229210-05:00,239,0.177110679,0
240,2021-12-28 19:23:43.229210-05:00,240,0.940458584,0
241,2021-12-28 20:23:43.229210-05:00,241,0.953928577,0
242,2021-12-28 21:23:43.229210-05:00,242,0.91486439,0
243,2021-12-28 22:23:43.229210-05:00,243,0.3701587,0
244,2021-12-28 23:23:43.229210-05:00,244,0.015456617,0
245,2021-12-29 00:23:43.229210-05:00,245,0.928318563,1
246,2021-12-29 01:23:43.229210-05:00,246,0.428184148,0
247,2021-12-29 02:23:43.229210-05:00,247,0.966654819,0
248,2021-12-29 03:23:43.229210-05:00,248,0.963619977,1
249,2021-12-29 04:23:43.229210-05:00,249,0.853009455,0
250,2021-12-29 05:23:43.229210-05:00,250,0.294448892,0
251,2021-12-29 06:23:43.229210-05:00,251,0.385097729,0
252,2021-12-29 07:23:43.229210-05:00,252,0.851136672,0
253,2021-12-29 08:23:43.229210-05:00,253,0.316922005,0
254,2021-12-29 09:23:43.229210-05:00,254,0.169492747,1
255,2021-12-29 10:23:43.229210-05:00,255,0.556801262,0
256,2021-12-29 11:23:43.229210-05:00,256,0.936154774,0
257,2021-12-29 12:23:43.229210-05:00,257,0.696029797,0
258,2021-12-29 13:23:43.229210-05:00,258,0.57006117,0
259,2021-12-29 14:23:43.229210-05:00,259,0.097176494,0
260,2021-12-29 15:23:43.229210-05:00,260,0.615007227,0
261,2021-12-29 16:23:43.229210-05:00,261,0.99005385,0
262,2021-12-29 17:23:43.229210-05:00,262,0.140084015,0
263,2021-12-29 18:23:43.229210-05:00,263,0.518329652,1
264,2021-12-29 19:23:43.229210-05:00,264,0.877373072,0
265,2021-12-29 20:23:43.229210-05:00,265,0.740768618,0
266,2021-12-29 21:23:43.229210-05:00,266,0.697015741,0
267,2021-12-29 22:23:43.229210-05:00,267,0.702484084,0
268,2021-12-29 23:23:43.229210-05:00,268,0.359491151,0
269,2021-12-30 00:23:43.229210-05:00,269,0.293591844,0
270,2021-12-30 01:23:43.229210-05:00,270,0.809361155,0
271,2021-12-30 02:23:43.229210-05:00,271,0.810113395,0
272,2021-12-30 03:23:43.229210-05:00,272,0.867072319,1
273,2021-12-30 04:23:43.229210-05:00,273,0.913240553,0
274,2021-12-30 05:23:43.229210-05:00,274,0.511342399,1
275,2021-12-30 06:23:43.229210-05:00,275,0.501516295,0
276,2021-12-30 07:23:43.229210-05:00,276,0.798295179,0
277,2021-12-30 08:23:43.229210-05:00,277,0.649963931,0
278,2021-12-30 09:23:43.229210-05:00,278,0.701966877,0
279,2021-12-30 10:23:43.229210-05:00,279,0.795792669,0
280,2021-12-30 11:23:43.229210-05:00,280,0.890005342,0
281,2021-12-30 12:23:43.229210-05:00,281,0.337995157,0
282,2021-12-30 13:23:43.229210-05:00,282,0.375582953,1
283,2021-12-30 14:23:43.229210-05:00,283,0.09398194,0
284,2021-12-30 15:23:43.229210-05:00,284,0.578280141,0
285,2021-12-30 16:23:43.229210-05:00,285,0.035942274,0
286,2021-12-30 17:23:43.229210-05:00,286,0.465598018,0
287,2021-12-30 18:23:43.229210-05:00,287,0.542644635,0
288,2021-12-30 19:23:43.229210-05:00,288,0.286541252,0
289,2021-12-30 20:23:43.229210-05:00,289,0.590833261,0
290,2021-12-30 21:23:43.229210-05:00,290,0.03050025,0
291,2021-12-30 22:23:43.229210-05:00,291,0.037348189,0
292,2021-12-30 23:23:43.229210-05:00,292,0.822600561,0
293,2021-12-31 00:23:43.229210-05:00,293,0.360190641,0
294,2021-12-31 01:23:43.229210-05:00,294,0.127060513,0
295,2021-12-31 02:23:43.229210-05:00,295,0.52224326,1
296,2021-12-31 03:23:43.229210-05:00,296,0.769993553,0
297,2021-12-31 04:23:43.229210-05:00,297,0.215821027,0
298,2021-12-31 05:23:43.229210-05:00,298,0.622890476,0
299,2021-12-31 06:23:43.229210-05:00,299,0.085347465,0
300,2021-12-31 07:23:43.229210-05:00,300,0.051681721,1
301,2021-12-31 08:23:43.229210-05:00,301,0.531354632,0
302,2021-12-31 09:23:43.229210-05:00,302,0.540635122,0
303,2021-12-31 10:23:43.229210-05:00,303,0.637429901,1
304,2021-12-31 11:23:43.229210-05:00,304,0.726091334,0
305,2021-12-31 12:23:43.229210-05:00,305,0.975852079,0
306,2021-12-31 13:23:43.229210-05:00,306,0.516300348,1
307,2021-12-31 14:23:43.229210-05:00,307,0.322956473,0
308,2021-12-31 15:23:43.229210-05:00,308,0.795186195,1
309,2021-12-31 16:23:43.229210-05:00,309,0.270832251,0
310,2021-12-31 17:23:43.229210-05:00,310,0.438971421,1
311,2021-12-31 18:23:43.229210-05:00,311,0.078456381,0
312,2021-12-31 19:23:43.229210-05:00,312,0.025350743,1
313,2021-12-31 20:23:43.229210-05:00,313,0.962648415,0
314,2021-12-31 21:23:43.229210-05:00,314,0.835980121,0
315,2021-12-31 22:23:43.229210-05:00,315,0.695974206,0
316,2021-12-31 23:23:43.229210-05:00,316,0.408952944,0
317,2022-01-01 00:23:43.229210-05:00,317,0.17329432,0
318,2022-01-01 01:23:43.229210-05:00,318,0.156437043,0
319,2022-01-01 02:23:43.229210-05:00,319,0.250242898,0
320,2022-01-01 03:23:43.229210-05:00,320,0.549226665,0
321,2022-01-01 04:23:43.229210-05:00,321,0.714595923,0
322,2022-01-01 05:23:43.229210-05:00,322,0.660197377,1
323,2022-01-01 06:23:43.229210-05:00,323,0.279933897,0
324,2022-01-01 07:23:43.229210-05:00,324,0.954865281,0
325,2022-01-01 08:23:43.229210-05:00,325,0.737896917,0
326,2022-01-01 09:23:43.229210-05:00,326,0.554354053,0
327,2022-01-01 10:23:43.229210-05:00,327,0.611720746,0
328,2022-01-01 11:23:43.229210-05:00,328,0.419600062,0
329,2022-01-01 12:23:43.229210-05:00,329,0.24773099,0
330,2022-01-01 13:23:43.229210-05:00,330,0.355972679,0
331,2022-01-01 14:23:43.229210-05:00,331,0.75784611,0
332,2022-01-01 15:23:43.229210-05:00,332,0.014393489,0
333,2022-01-01 16:23:43.229210-05:00,333,0.116072641,0
334,2022-01-01 17:23:43.229210-05:00,334,0.046002642,0
335,2022-01-01 18:23:43.229210-05:00,335,0.040728802,0
336,2022-01-01 19:23:43.229210-05:00,336,0.855460584,0
337,2022-01-01 20:23:43.229210-05:00,337,0.703657859,0
338,2022-01-01 21:23:43.229210-05:00,338,0.474173829,0
339,2022-01-01 22:23:43.229210-05:00,339,0.097834161,0
340,2022-01-01 23:23:43.229210-05:00,340,0.491615875,0
341,2022-01-02 00:23:43.229210-05:00,341,0.473471771,0
342,2022-01-02 01:23:43.229210-05:00,342,0.17320187,0
343,2022-01-02 02:23:43.229210-05:00,343,0.433851649,0
344,2022-01-02 03:23:43.229210-05:00,344,0.398504734,1
345,2022-01-02 04:23:43.229210-05:00,345,0.615850098,0
346,2022-01-02 05:23:43.229210-05:00,346,0.635093651,0
347,2022-01-02 06:23:43.229210-05:00,347,0.04530401,1
348,2022-01-02 07:23:43.229210-05:00,348,0.374612615,0
349,2022-01-02 08:23:43.229210-05:00,349,0.625859916,0
350,2022-01-02 09:23:43.229210-05:00,350,0.503136259,0
351,2022-01-02 10:23:43.229210-05:00,351,0.856489841,0
352,2022-01-02 11:23:43.229210-05:00,352,0.658693632,0
353,2022-01-02 12:23:43.229210-05:00,353,0.162934427,0
354,2022-01-02 13:23:43.229210-05:00,354,0.070568747,0
355,2022-01-02 14:23:43.229210-05:00,355,0.642419278,0
356,2022-01-02 15:23:43.229210-05:00,356,0.026511311,0
357,2022-01-02 16:23:43.229210-05:00,357,0.585775581,0
358,2022-01-02 17:23:43.229210-05:00,358,0.940230241,0
359,2022-01-02 18:23:43.229210-05:00,359,0.575474178,0
360,2022-01-02 19:23:43.229210-05:00,360,0.388169926,0
361,2022-01-02 20:23:43.229210-05:00,361,0.643288218,0
362,2022-01-02 21:23:43.229210-05:00,362,0.45825289,1
363,2022-01-02 22:23:43.229210-05:00,363,0.545616789,0
364,2022-01-02 23:23:43.229210-05:00,364,0.941464809,0
365,2022-01-03 00:23:43.229210-05:00,365,0.386102638,0
366,2022-01-03 01:23:43.229210-05:00,366,0.961190564,0
367,2022-01-03 02:23:43.229210-05:00,367,0.905350642,0
368,2022-01-03 03:23:43.229210-05:00,368,0.195791135,0
369,2022-01-03 04:23:43.229210-05:00,369,0.069361301,0
370,2022-01-03 05:23:43.229210-05:00,370,0.100778001,0
371,2022-01-03 06:23:43.229210-05:00,371,0.018221826,1
372,2022-01-03 07:23:43.229210-05:00,372,0.094442961,0
373,2022-01-03 08:23:43.229210-05:00,373,0.683006773,0
374,2022-01-03 09:23:43.229210-05:00,374,0.071188648,1
375,2022-01-03 10:23:43.229210-05:00,375,0.31897563,0
376,2022-01-03 11:23:43.229210-05:00,376,0.844875311,0
377,2022-01-03 12:23:43.229210-05:00,377,0.023271936,0
378,2022-01-03 13:23:43.229210-05:00,378,0.814468483,0
379,2022-01-03 14:23:43.229210-05:00,379,0.281854775,0
380,2022-01-03 15:23:43.229210-05:00,380,0.118164828,0
381,2022-01-03 16:23:43.229210-05:00,381,0.696737165,0
382,2022-01-03 17:23:43.229210-05:00,382,0.628942847,0
383,2022-01-03 18:23:43.229210-05:00,383,0.877472014,0
384,2022-01-03 19:23:43.229210-05:00,384,0.735071044,0
385,2022-01-03 20:23:43.229210-05:00,385,0.80348093,0
386,2022-01-03 21:23:43.229210-05:00,386,0.282034573,0
387,2022-01-03 22:23:43.229210-05:00,387,0.177439544,1
388,2022-01-03 23:23:43.229210-05:00,388,0.750614752,0
389,2022-01-04 00:23:43.229210-05:00,389,0.806834739,0
390,2022-01-04 01:23:43.229210-05:00,390,0.990505142,0
391,2022-01-04 02:23:43.229210-05:00,391,0.412617677,0
392,2022-01-04 03:23:43.229210-05:00,392,0.372018086,0
393,2022-01-04 04:23:43.229210-05:00,393,0.776412961,0
394,2022-01-04 05:23:43.229210-05:00,394,0.34080354,0
395,2022-01-04 06:23:43.229210-05:00,395,0.930757326,0
396,2022-01-04 07:23:43.229210-05:00,396,0.858412752,0
397,2022-01-04 08:23:43.229210-05:00,397,0.428994027,0
398,2022-01-04 09:23:43.229210-05:00,398,0.750871068,0
399,2022-01-04 10:23:43.229210-05:00,399,0.754542874,0
400,2022-01-04 11:23:43.229210-05:00,400,0.103123869,0
401,2022-01-04 12:23:43.229210-05:00,401,0.902552907,0
402,2022-01-04 13:23:43.229210-05:00,402,0.505252372,0
403,2022-01-04 14:23:43.229210-05:00,403,0.826457466,0
404,2022-01-04 15:23:43.229210-05:00,404,0.320049601,1
405,2022-01-04 16:23:43.229210-05:00,405,0.895523228,0
406,2022-01-04 17:23:43.229210-05:00,406,0.389201679,0
407,2022-01-04 18:23:43.229210-05:00,407,0.010837651,0
408,2022-01-04 19:23:43.229210-05:00,408,0.905381976,0
409,2022-01-04 20:23:43.229210-05:00,409,0.091286677,0
410,2022-01-04 21:23:43.229210-05:00,410,0.319313638,0
411,2022-01-04 22:23:43.229210-05:00,411,0.950061967,0
412,2022-01-04 23:23:43.229210-05:00,412,0.950607147,0
413,2022-01-05 00:23:43.229210-05:00,413,0.573437888,0
414,2022-01-05 01:23:43.229210-05:00,414,0.631837212,1
415,2022-01-05 02:23:43.229210-05:00,415,0.448445522,0
416,2022-01-05 03:23:43.229210-05:00,416,0.293210772,0
417,2022-01-05 04:23:43.229210-05:00,417,0.328664545,0
418,2022-01-05 05:23:43.229210-05:00,418,0.672518456,0
419,2022-01-05 06:23:43.229210-05:00,419,0.752374529,0
420,2022-01-05 07:23:43.229210-05:00,420,0.791579044,0
421,2022-01-05 08:23:43.229210-05:00,421,0.789618143,0
422,2022-01-05 09:23:43.229210-05:00,422,0.091206103,0
423,2022-01-05 10:23:43.229210-05:00,423,0.494420305,0
424,2022-01-05 11:23:43.229210-05:00,424,0.05755876,0
425,2022-01-05 12:23:43.229210-05:00,425,0.549528882,0
426,2022-01-05 13:23:43.229210-05:00,426,0.441530501,0
427,2022-01-05 14:23:43.229210-05:00,427,0.887704183,0
428,2022-01-05 15:23:43.229210-05:00,428,0.350915013,0
429,2022-01-05 16:23:43.229210-05:00,429,0.117067016,0
430,2022-01-05 17:23:43.229210-05:00,430,0.142991682,0
431,2022-01-05 18:23:43.229210-05:00,431,0.761510632,0
432,2022-01-05 19:23:43.229210-05:00,432,0.618218063,0
433,2022-01-05 20:23:43.229210-05:00,433,0.101122676,0
434,2022-01-05 21:23:43.229210-05:00,434,0.084106806,1
435,2022-01-05 22:23:43.229210-05:00,435,0.700969131,0
436,2022-01-05 23:23:43.229210-05:00,436,0.072763006,0
437,2022-01-06 00:23:43.229210-05:00,437,0.821860059,0
438,2022-01-06 01:23:43.229210-05:00,438,0.706242227,0
439,2022-01-06 02:23:43.229210-05:00,439,0.081348781,0
440,2022-01-06 03:23:43.229210-05:00,440,0.084837714,0
441,2022-01-06 04:23:43.229210-05:00,441,0.986639579,0
442,2022-01-06 05:23:43.229210-05:00,442,0.374270796,0
443,2022-01-06 06:23:43.229210-05:00,443,0.370642147,1
444,2022-01-06 07:23:43.229210-05:00,444,0.812799567,0
445,2022-01-06 08:23:43.229210-05:00,445,0.947248577,0
446,2022-01-06 09:23:43.229210-05:00,446,0.986001064,0
447,2022-01-06 10:23:43.229210-05:00,447,0.753378185,0
448,2022-01-06 11:23:43.229210-05:00,448,0.376259586,0
449,2022-01-06 12:23:43.229210-05:00,449,0.083500717,1
450,2022-01-06 13:23:43.229210-05:00,450,0.777146916,0
451,2022-01-06 14:23:43.229210-05:00,451,0.55840425,1
452,2022-01-06 15:23:43.229210-05:00,452,0.424222009,0
453,2022-01-06 16:23:43.229210-05:00,453,0.906354385,1
454,2022-01-06 17:23:43.229210-05:00,454,0.111197482,0
455,2022-01-06 18:23:43.229210-05:00,455,0.492625104,0
456,2022-01-06 19:23:43.229210-05:00,456,0.011353645,0
457,2022-01-06 20:23:43.229210-05:00,457,0.468660642,0
458,2022-01-06 21:23:43.229210-05:00,458,0.056303276,0
459,2022-01-06 22:23:43.229210-05:00,459,0.118817916,0
460,2022-01-06 23:23:43.229210-05:00,460,0.117526247,0
461,2022-01-07 00:23:43.229210-05:00,461,0.649210302,0
462,2022-01-07 01:23:43.229210-05:00,462,0.746044879,1
463,2022-01-07 02:23:43.229210-05:00,463,0.583368765,1
464,2022-01-07 03:23:43.229210-05:00,464,0.962172548,0
465,2022-01-07 04:23:43.229210-05:00,465,0.37487058,0
